id_wind_s,nilai_wind_s
WS34214,4.4
WS34215,4.1
WS34216,4
WS34217,3.5
WS34218,3.7
WS34219,3.4
WS34220,3.7
WS34221,3.9
WS34222,4
WS34223,4.1
WS34224,4.5
WS34225,4.8
WS34226,4.7
WS34227,4.6
WS34228,5.2
WS34229,4.8
WS34230,5.2
WS34231,5.6
WS34232,6.3
WS34233,6
WS34234,6.1
WS34235,5.8
WS34236,7.1
WS34237,6.2
WS34238,6.5
WS34239,5.9
WS34240,6.3
WS34241,6.1
WS34242,5.8
WS34243,5.5
WS34244,5.4
WS34245,6.5
WS34246,7
WS34247,7
WS34248,5.8
WS34249,6.7
WS34250,6
WS34251,6.5
WS34252,6.4
WS34253,5.9
WS34254,5.3
WS34255,4.5
WS34256,5.2
WS34257,3.8
WS34258,4
WS34259,3.4
WS34260,4
WS34261,3.6
WS34262,3.2
WS34263,3.7
WS34264,3.3
WS34265,3.5
WS34266,4.1
WS34267,3.4
WS34268,3.3
WS34269,3.9
WS34270,4.1
WS34271,4.3
WS34272,6.4
WS34273,5.6
WS34274,5.6
WS34275,5.1
WS34276,4.5
WS34277,4.4
WS34278,3.5
WS34279,3.8
WS34280,3.7
WS34281,3.8
WS34282,3.4
WS34283,4
WS34284,3.4
WS34285,3.8
WS34286,3.5
WS34287,2.6
WS34288,3.1
WS34289,2.8
WS34290,2.7
WS34291,2.8
WS34292,2.5
WS34293,2
WS34294,1.8
WS34295,1.6
WS34296,1.7
WS34297,1.9
WS34298,2
WS34299,2
WS34300,2
WS34301,2
WS34302,1.9
WS34303,1.8
WS34304,1.9
WS34305,1.9
WS34306,1.6
WS34307,2
WS34308,2
WS34309,1.9
WS34310,2.2
WS34311,2.2
WS34312,2.8
WS34313,2.7
WS34314,2.4
WS34315,2.6
WS34316,2.7
WS34317,2.6
WS34318,3
WS34319,2.4
WS34320,2.4
WS34321,2.5
WS34322,2.3
WS34323,1.8
WS34324,2.3
WS34325,2.6
WS34326,2.2
WS34327,2
WS34328,1.7
WS34329,2.1
WS34330,2.1
WS34331,2
WS34332,2.3
WS34333,2.1
WS34334,2.1
WS34335,2
WS34336,1.8
WS34337,1.9
WS34338,1.7
WS34339,1.6
WS34340,1.9
WS34341,1.8
WS34342,1.8
WS34343,2
WS34344,2.3
WS34345,2.1
WS34346,2.4
WS34347,2.1
WS34348,1.9
WS34349,2.1
WS34350,1.8
WS34351,1.7
WS34352,2.1
WS34353,2.2
WS34354,2.1
WS34355,1.9
WS34356,1.6
WS34357,1.6
WS34358,1.7
WS34359,2
WS34360,2.1
WS34361,2.2
WS34362,2.1
WS34363,2.2
WS34364,2.2
WS34365,1.9
WS34366,2
WS34367,1.6
WS34368,1.5
WS34369,1.6
WS34370,1.5
WS34371,1.6
WS34372,2.1
WS34373,2.2
WS34374,2.7
WS34375,3.2
WS34376,3.4
WS34377,3.2
WS34378,3
WS34379,2.9
WS34380,3.7
WS34381,3.7
WS34382,3.5
WS34383,3.4
WS34384,4.6
WS34385,4.3
WS34386,3.8
WS34387,4.5
WS34388,3.8
WS34389,3.8
WS34390,3.6
WS34391,3.9
WS34392,3.6
WS34393,3.9
WS34394,3.4
WS34395,3.5
WS34396,3
WS34397,4.4
WS34398,3.1
WS34399,4.3
WS34400,3.3
WS34401,3.4
WS34402,4.6
WS34403,3.7
WS34404,4.1
WS34405,4.2
WS34406,4
WS34407,2.8
WS34408,4.1
WS34409,4.1
WS34410,4.6
WS34411,3.9
WS34412,3.7
WS34413,4.9
WS34414,3.8
WS34415,4.4
WS34416,4.3
WS34417,4.5
WS34418,4.9
WS34419,3.9
WS34420,3.8
WS34421,4.2
WS34422,3.3
WS34423,3.2
WS34424,3.1
WS34425,4.4
WS34426,3.5
WS34427,3
WS34428,3.5
WS34429,3.6
WS34430,3.6
WS34431,3.3
WS34432,2.8
WS34433,2.5
WS34434,2.3
WS34435,2.2
WS34436,2.5
WS34437,2.6
WS34438,2.5
WS34439,2.4
WS34440,2.5
WS34441,2.5
WS34442,2
WS34443,2.1
WS34444,2
WS34445,1.9
WS34446,1.8
WS34447,1.4
WS34448,1.3
WS34449,1.4
WS34450,1.5
WS34451,1.7
WS34452,1.4
WS34453,1.5
WS34454,1.2
WS34455,1
WS34456,1.1
WS34457,1.2
WS34458,0.8
WS34459,0.2
WS34460,0.9
WS34461,0.9
WS34462,1.3
WS34463,1.4
WS34464,1.4
WS34465,1.5
WS34466,1.7
WS34467,1.8
WS34468,1.6
WS34469,1.7
WS34470,1.7
WS34471,1.5
WS34472,0.9
WS34473,0.9
WS34474,1.1
WS34475,1.3
WS34476,1.5
WS34477,1.6
WS34478,1.9
WS34479,1.9
WS34480,1.7
WS34481,1.8
WS34482,1.9
WS34483,1.8
WS34484,1.2
WS34485,0.8
WS34486,1.4
WS34487,1.9
WS34488,1.8
WS34489,1.8
WS34490,2
WS34491,2
WS34492,2.3
WS34493,2.3
WS34494,2.4
WS34495,2.5
WS34496,2.3
WS34497,1.8
WS34498,1.1
WS34499,1.3
WS34500,1.4
WS34501,1.3
WS34502,1.5
WS34503,2
WS34504,2.2
WS34505,2.3
WS34506,2.2
WS34507,2
WS34508,2
WS34509,2
WS34510,1.9
WS34511,1.9
WS34512,1.5
WS34513,1.3
WS34514,1.4
WS34515,1.6
WS34516,1.2
WS34517,1.6
WS34518,1.4
WS34519,2.2
WS34520,2.6
WS34521,2.7
WS34522,2.7
WS34523,3.2
WS34524,3.9
WS34525,4
WS34526,4.6
WS34527,3.9
WS34528,4.2
WS34529,4
WS34530,3.6
WS34531,3.3
WS34532,3.8
WS34533,3.1
WS34534,3.2
WS34535,2.5
WS34536,3.3
WS34537,3.5
WS34538,4.2
WS34539,4.1
WS34540,2.5
WS34541,4.3
WS34542,4.2
WS34543,3.5
WS34544,4.9
WS34545,4.4
WS34546,4.6
WS34547,4.1
WS34548,4
WS34549,4.4
WS34550,4.1
WS34551,3.9
WS34552,3.9
WS34553,4.1
WS34554,3.9
WS34555,4.2
WS34556,3.9
WS34557,5.2
WS34558,4.8
WS34559,5.2
WS34560,4.6
WS34561,4.8
WS34562,5.8
WS34563,4.8
WS34564,4.6
WS34565,4.2
WS34566,4.5
WS34567,5.1
WS34568,4.3
WS34569,4.5
WS34570,4.3
WS34571,4.5
WS34572,3.6
WS34573,3.8
WS34574,3
WS34575,2.9
WS34576,2.9
WS34577,2.6
WS34578,2.7
WS34579,2.5
WS34580,2.3
WS34581,2.3
WS34582,2
WS34583,2
WS34584,1.5
WS34585,1.5
WS34586,1.4
WS34587,1.1
WS34588,1.4
WS34589,1.3
WS34590,1.6
WS34591,1.3
WS34592,1.5
WS34593,1.7
WS34594,1.8
WS34595,1.8
WS34596,1.7
WS34597,1.4
WS34598,1.4
WS34599,1.4
WS34600,1.4
WS34601,1.9
WS34602,2.2
WS34603,2.1
WS34604,1.5
WS34605,1.5
WS34606,1.9
WS34607,1.9
WS34608,1.2
WS34609,1.1
WS34610,1.8
WS34611,2
WS34612,2.2
WS34613,2.1
WS34614,2
WS34615,2
WS34616,1.9
WS34617,1.8
WS34618,1.8
WS34619,1.9
WS34620,1.9
WS34621,2
WS34622,2.1
WS34623,2.1
WS34624,1.9
WS34625,1.9
WS34626,2
WS34627,1.9
WS34628,2
WS34629,1.8
WS34630,1.7
WS34631,2.1
WS34632,2
WS34633,2.2
WS34634,2
WS34635,1.9
WS34636,2
WS34637,1.8
WS34638,1.7
WS34639,1.6
WS34640,1.7
WS34641,1.8
WS34642,1.5
WS34643,1.7
WS34644,1.7
WS34645,1.8
WS34646,2
WS34647,2
WS34648,2.2
WS34649,1.9
WS34650,2.2
WS34651,2.3
WS34652,2.7
WS34653,2.3
WS34654,1.7
WS34655,1.2
WS34656,1.4
WS34657,1
WS34658,1.2
WS34659,1.4
WS34660,1.2
WS34661,1.3
WS34662,1.6
WS34663,1.8
WS34664,2.2
WS34665,2.3
WS34666,2.1
WS34667,2.4
WS34668,2.3
WS34669,2.7
WS34670,2.2
WS34671,2.5
WS34672,3.3
WS34673,3.5
WS34674,2.8
WS34675,3.2
WS34676,3.2
WS34677,3
WS34678,3.4
WS34679,2.8
WS34680,3.4
WS34681,3.6
WS34682,4.2
WS34683,3.7
WS34684,2.4
WS34685,2.4
WS34686,2.7
WS34687,3.1
WS34688,3.1
WS34689,2.2
WS34690,3.8
WS34691,3.9
WS34692,3.6
WS34693,4.3
WS34694,3.6
WS34695,3.1
WS34696,3.2
WS34697,3.9
WS34698,4.3
WS34699,4
WS34700,3.8
WS34701,4.4
WS34702,4.4
WS34703,4.3
WS34704,3.9
WS34705,4.7
WS34706,3.7
WS34707,4
WS34708,4.1
WS34709,3.8
WS34710,4
WS34711,3.9
WS34712,3.4
WS34713,3.5
WS34714,2.9
WS34715,2.5
WS34716,2.9
WS34717,2.5
WS34718,2.5
WS34719,2.6
WS34720,2.9
WS34721,2.6
WS34722,2.4
WS34723,2.6
WS34724,2.3
WS34725,2.3
WS34726,2.1
WS34727,2.1
WS34728,2.1
WS34729,2.1
WS34730,1.8
WS34731,1.7
WS34732,1.5
WS34733,1.3
WS34734,1.6
WS34735,1.5
WS34736,1.6
WS34737,1.3
WS34738,1.5
WS34739,1.7
WS34740,1.8
WS34741,1.6
WS34742,1.8
WS34743,1.8
WS34744,1.7
WS34745,1.8
WS34746,1.9
WS34747,2
WS34748,1.8
WS34749,1.7
WS34750,1.4
WS34751,1.6
WS34752,1.4
WS34753,0.7
WS34754,0.7
WS34755,1.3
WS34756,1.3
WS34757,1.2
WS34758,1.2
WS34759,1.6
WS34760,1.5
WS34761,1.7
WS34762,1.7
WS34763,2.2
WS34764,2.3
WS34765,2.1
WS34766,1.8
WS34767,1.9
WS34768,1.6
WS34769,0.8
WS34770,0.8
WS34771,0.9
WS34772,1.3
WS34773,1.6
WS34774,1.9
WS34775,2
WS34776,1.8
WS34777,1.8
WS34778,2
WS34779,1.8
WS34780,1.6
WS34781,1.5
WS34782,1.3
WS34783,1.1
WS34784,1.1
WS34785,0.5
WS34786,0.2
WS34787,0.3
WS34788,0.8
WS34789,1.6
WS34790,2.2
WS34791,2
WS34792,1.8
WS34793,1.1
WS34794,1.8
WS34795,1.9
WS34796,1.6
WS34797,1.3
WS34798,1.8
WS34799,1.6
WS34800,1.7
WS34801,1.3
WS34802,1.2
WS34803,1.2
WS34804,1
WS34805,1.3
WS34806,1.1
WS34807,1.4
WS34808,1.4
WS34809,1.5
WS34810,1.5
WS34811,1.7
WS34812,1.5
WS34813,1.7
WS34814,1.6
WS34815,2
WS34816,1.5
WS34817,1.8
WS34818,1.6
WS34819,2
WS34820,1.5
WS34821,2.5
WS34822,2.2
WS34823,2.4
WS34824,1.8
WS34825,1.8
WS34826,1.8
WS34827,1.5
WS34828,2
WS34829,2.4
WS34830,2.1
WS34831,1.8
WS34832,2.1
WS34833,2.7
WS34834,3
WS34835,5.1
WS34836,4
WS34837,3.9
WS34838,4.8
WS34839,4.6
WS34840,4.1
WS34841,5.3
WS34842,5.9
WS34843,6.4
WS34844,5.3
WS34845,4.5
WS34846,3.5
WS34847,4.2
WS34848,4.7
WS34849,4.9
WS34850,3.7
WS34851,3.4
WS34852,4.4
WS34853,4.1
WS34854,3
WS34855,2.4
WS34856,2.4
WS34857,3.7
WS34858,3.3
WS34859,3
WS34860,2.8
WS34861,2.7
WS34862,1.8
WS34863,2.5
WS34864,2.7
WS34865,2.6
WS34866,2.1
WS34867,1.1
WS34868,0.7
WS34869,1.2
WS34870,1.4
WS34871,1.3
WS34872,1.1
WS34873,1.4
WS34874,1.7
WS34875,2.6
WS34876,2.4
WS34877,1.9
WS34878,2.2
WS34879,2.2
WS34880,2.4
WS34881,2.6
WS34882,2
WS34883,0.9
WS34884,1.3
WS34885,1.5
WS34886,0.8
WS34887,1.2
WS34888,1.3
WS34889,1.3
WS34890,1.6
WS34891,1.8
WS34892,1.7
WS34893,1.3
WS34894,0.4
WS34895,0.7
WS34896,0.4
WS34897,0
WS34898,0
WS34899,0
WS34900,1.5
WS34901,1
WS34902,0
WS34903,1.2
WS34904,0.7
WS34905,0.9
WS34906,1.6
WS34907,0.7
WS34908,0.7
WS34909,1.2
WS34910,0.5
WS34911,1.1
WS34912,1.3
WS34913,1.4
WS34914,1.3
WS34915,0.9
WS34916,0.4
WS34917,0
WS34918,0.4
WS34919,1.1
WS34920,1
WS34921,1.2
WS34922,1.3
WS34923,1.2
WS34924,1.4
WS34925,1.6
WS34926,2
WS34927,2.1
WS34928,2.2
WS34929,1.9
WS34930,1.7
WS34931,1.7
WS34932,1.9
WS34933,1.7
WS34934,1.6
WS34935,1.8
WS34936,1.5
WS34937,1.1
WS34938,0.9
WS34939,0.2
WS34940,0
WS34941,0
WS34942,1.7
WS34943,2.1
WS34944,1.9
WS34945,1.6
WS34946,1.1
WS34947,0.8
WS34948,1.5
WS34949,1.8
WS34950,1.1
WS34951,1.2
WS34952,1.5
WS34953,1.8
WS34954,2.5
WS34955,2.6
WS34956,2.3
WS34957,2.4
WS34958,2.4
WS34959,2.7
WS34960,3.7
WS34961,3.1
WS34962,2.5
WS34963,2.3
WS34964,2.1
WS34965,1.8
WS34966,2.8
WS34967,3
WS34968,2
WS34969,2.7
WS34970,1.7
WS34971,2.6
WS34972,2.4
WS34973,1.3
WS34974,2.6
WS34975,2.5
WS34976,2.1
WS34977,3.2
WS34978,2.7
WS34979,2.6
WS34980,2.8
WS34981,2
WS34982,3.5
WS34983,4.4
WS34984,3.7
WS34985,3.9
WS34986,3.7
WS34987,3.8
WS34988,4
WS34989,4.3
WS34990,4.4
WS34991,3.4
WS34992,3.6
WS34993,4.1
WS34994,3.1
WS34995,3.2
WS34996,3.9
WS34997,2.9
WS34998,3.8
WS34999,3.9
WS35000,3.4
WS35001,2.9
WS35002,2.6
WS35003,2.6
WS35004,2.2
WS35005,2.5
WS35006,2.2
WS35007,2.2
WS35008,2.2
WS35009,1.9
WS35010,2.8
WS35011,2.5
WS35012,2.5
WS35013,2.8
WS35014,3
WS35015,2.3
WS35016,1.9
WS35017,2.5
WS35018,2.3
WS35019,2.3
WS35020,2
WS35021,1.4
WS35022,1.4
WS35023,1.8
WS35024,2
WS35025,1.3
WS35026,1.9
WS35027,2
WS35028,2
WS35029,1.7
WS35030,0.6
WS35031,1.2
WS35032,1.6
WS35033,1.9
WS35034,1.6
WS35035,1.9
WS35036,1.6
WS35037,1.5
WS35038,1.6
WS35039,1.6
WS35040,1.6
WS35041,1.8
WS35042,2.1
WS35043,1.9
WS35044,1.7
WS35045,1.8
WS35046,1.4
WS35047,1.2
WS35048,1.3
WS35049,1.4
WS35050,1.6
WS35051,1.8
WS35052,1.7
WS35053,1.6
WS35054,1.5
WS35055,1.4
WS35056,1.7
WS35057,1.8
WS35058,2.2
WS35059,2.8
WS35060,3
WS35061,2.9
WS35062,2.8
WS35063,2.5
WS35064,2
WS35065,1.1
WS35066,1.2
WS35067,1.7
WS35068,2.1
WS35069,1.6
WS35070,0.7
WS35071,0.6
WS35072,1
WS35073,1.2
WS35074,1.4
WS35075,1.9
WS35076,2
WS35077,2
WS35078,1.6
WS35079,2
WS35080,2.3
WS35081,2.1
WS35082,1.7
WS35083,1.3
WS35084,1.1
WS35085,1.5
WS35086,1.8
WS35087,1.8
WS35088,1.9
WS35089,1.9
WS35090,2.2
WS35091,2.2
WS35092,2.5
WS35093,3.3
WS35094,2.9
WS35095,2.6
WS35096,2.9
WS35097,3
WS35098,3.7
WS35099,3.2
WS35100,3.7
WS35101,3.8
WS35102,3.1
WS35103,4.2
WS35104,4
WS35105,3
WS35106,3.5
WS35107,3.3
WS35108,3.7
WS35109,2.8
WS35110,2.6
WS35111,2.9
WS35112,2.5
WS35113,3.3
WS35114,3
WS35115,3.7
WS35116,2.9
WS35117,4.2
WS35118,3.8
WS35119,3.8
WS35120,2.6
WS35121,3.6
WS35122,3.7
WS35123,2.6
WS35124,2
WS35125,2.7
WS35126,3.4
WS35127,3.4
WS35128,4.2
WS35129,3.8
WS35130,5.5
WS35131,4.8
WS35132,3.5
WS35133,3.2
WS35134,3.6
WS35135,3.6
WS35136,3.8
WS35137,3.6
WS35138,3.4
WS35139,3.7
WS35140,3.9
WS35141,3
WS35142,2.8
WS35143,2.5
WS35144,2.1
WS35145,2.8
WS35146,2.8
WS35147,2.8
WS35148,2.7
WS35149,2.2
WS35150,2.5
WS35151,2.2
WS35152,2.2
WS35153,1.7
WS35154,1.4
WS35155,1.4
WS35156,1.4
WS35157,1.4
WS35158,1.2
WS35159,0.6
WS35160,0.9
WS35161,1.3
WS35162,1.6
WS35163,1.8
WS35164,1.6
WS35165,1.5
WS35166,1.4
WS35167,1.4
WS35168,1.5
WS35169,1.5
WS35170,1.4
WS35171,1.5
WS35172,1.5
WS35173,1.4
WS35174,1.3
WS35175,1.4
WS35176,1.5
WS35177,1.1
WS35178,1.3
WS35179,1.3
WS35180,1.2
WS35181,1.2
WS35182,1
WS35183,1.2
WS35184,0.8
WS35185,1
WS35186,0.9
WS35187,0.8
WS35188,1
WS35189,1.5
WS35190,1.5
WS35191,1.5
WS35192,1.4
WS35193,1.7
WS35194,2
WS35195,1.9
WS35196,2
WS35197,2.1
WS35198,1.7
WS35199,1.3
WS35200,1.5
WS35201,2.1
WS35202,2.1
WS35203,1.2
WS35204,1.1
WS35205,1
WS35206,0.9
WS35207,1.2
WS35208,1.7
WS35209,2.1
WS35210,2.2
WS35211,2.1
WS35212,1.7
WS35213,1.5
WS35214,1.8
WS35215,2.1
WS35216,2.1
WS35217,2.1
WS35218,2
WS35219,2.5
WS35220,1.7
WS35221,1.5
WS35222,0.9
WS35223,0.8
WS35224,1.2
WS35225,1.2
WS35226,0
WS35227,0.6
WS35228,1.3
WS35229,2.3
WS35230,2.2
WS35231,1.3
WS35232,1.5
WS35233,1.3
WS35234,1.3
WS35235,1.5
WS35236,1
WS35237,1.4
WS35238,1.6
WS35239,1.6
WS35240,1.6
WS35241,1.6
WS35242,2.2
WS35243,1.8
WS35244,2.9
WS35245,2.8
WS35246,1.3
WS35247,1.4
WS35248,2.1
WS35249,3.2
WS35250,2.2
WS35251,1.4
WS35252,1.7
WS35253,1.3
WS35254,1.4
WS35255,1.8
WS35256,2.2
WS35257,2.7
WS35258,2.5
WS35259,3.7
WS35260,4.7
WS35261,3.8
WS35262,3.6
WS35263,3.4
WS35264,3.9
WS35265,5
WS35266,4.5
WS35267,2.9
WS35268,2.6
WS35269,2
WS35270,2.8
WS35271,3.3
WS35272,2.5
WS35273,3.6
WS35274,4.1
WS35275,5.9
WS35276,5.6
WS35277,5.5
WS35278,5.1
WS35279,6.3
WS35280,6.4
WS35281,6.3
WS35282,6.4
WS35283,5.3
WS35284,5
WS35285,5.6
WS35286,5
WS35287,5.2
WS35288,5.6
WS35289,5.5
WS35290,4.6
WS35291,4.7
WS35292,4.1
WS35293,3.5
WS35294,2.9
WS35295,2.5
WS35296,2.5
WS35297,2.4
WS35298,1.9
WS35299,1.7
WS35300,1.7
WS35301,1.4
WS35302,1.3
WS35303,1
WS35304,0.9
WS35305,0.5
WS35306,1.2
WS35307,1
WS35308,1.1
WS35309,1.3
WS35310,1.2
WS35311,1.8
WS35312,1.9
WS35313,1.7
WS35314,1.3
WS35315,1.2
WS35316,1.3
WS35317,1.5
WS35318,1.8
WS35319,1.7
WS35320,1.4
WS35321,1.5
WS35322,1.4
WS35323,1.4
WS35324,1.2
WS35325,1.3
WS35326,1.2
WS35327,1
WS35328,0.9
WS35329,1
WS35330,1.7
WS35331,2.1
WS35332,2
WS35333,1.2
WS35334,1
WS35335,1.3
WS35336,1.7
WS35337,1.7
WS35338,1.3
WS35339,1.3
WS35340,1.3
WS35341,1.4
WS35342,1.3
WS35343,1.2
WS35344,1.3
WS35345,1.2
WS35346,1.4
WS35347,1.6
WS35348,1.6
WS35349,1.6
WS35350,1.4
WS35351,1.5
WS35352,1.6
WS35353,1.8
WS35354,2
WS35355,2.3
WS35356,2.3
WS35357,2.4
WS35358,2.1
WS35359,2.4
WS35360,2.7
WS35361,2.3
WS35362,1.9
WS35363,1.4
WS35364,1.4
WS35365,1.8
WS35366,1.7
WS35367,1.6
WS35368,1.8
WS35369,2.1
WS35370,2.1
WS35371,2.4
WS35372,2.4
WS35373,1.8
WS35374,2.1
WS35375,1.8
WS35376,1.7
WS35377,1.9
WS35378,1.7
WS35379,1.5
WS35380,1.4
WS35381,1.3
WS35382,1.8
WS35383,2.4
WS35384,2.3
WS35385,1.3
WS35386,2
WS35387,2.3
WS35388,2.1
WS35389,2.7
WS35390,3.4
WS35391,3.6
WS35392,6.9
WS35393,5
WS35394,1.7
WS35395,1.9
WS35396,3.3
WS35397,2.9
WS35398,2.2
WS35399,2.1
WS35400,2.1
WS35401,2.9
WS35402,3.8
WS35403,4.7
WS35404,4.8
WS35405,4.7
WS35406,4.9
WS35407,4
WS35408,5
WS35409,5
WS35410,5
WS35411,5.7
WS35412,5.3
WS35413,6.3
WS35414,5.4
WS35415,5.8
WS35416,4.5
WS35417,5.9
WS35418,5
WS35419,5.4
WS35420,5.6
WS35421,5.5
WS35422,6.1
WS35423,5.7
WS35424,5.5
WS35425,5.6
WS35426,5.3
WS35427,4.4
WS35428,4.7
WS35429,5.7
WS35430,5.3
WS35431,5.4
WS35432,5.3
WS35433,4.7
WS35434,4.3
WS35435,3.8
WS35436,4.4
WS35437,4.1
WS35438,3.6
WS35439,2.7
WS35440,2.8
WS35441,2.7
WS35442,2.5
WS35443,2
WS35444,1.5
WS35445,1.4
WS35446,1.3
WS35447,1.6
WS35448,1.4
WS35449,1.8
WS35450,2.1
WS35451,2.4
WS35452,2.2
WS35453,1.8
WS35454,1.8
WS35455,2.2
WS35456,2.1
WS35457,1.7
WS35458,1.8
WS35459,1.8
WS35460,2.1
WS35461,2.1
WS35462,1.9
WS35463,1.7
WS35464,1.6
WS35465,1.3
WS35466,1.3
WS35467,1.5
WS35468,1.7
WS35469,2
WS35470,2.1
WS35471,2.2
WS35472,2.3
WS35473,2.1
WS35474,2
WS35475,2
WS35476,2.2
WS35477,2.8
WS35478,2.9
WS35479,2.3
WS35480,2.6
WS35481,2.2
WS35482,2.4
WS35483,2.2
WS35484,2.6
WS35485,2.8
WS35486,2.5
WS35487,2.1
WS35488,2.1
WS35489,2.3
WS35490,2.2
WS35491,2.4
WS35492,2.4
WS35493,2.4
WS35494,2.5
WS35495,2.3
WS35496,2.3
WS35497,2.3
WS35498,2.2
WS35499,2.1
WS35500,2.3
WS35501,2.3
WS35502,2.2
WS35503,2.4
WS35504,2.5
WS35505,2.4
WS35506,2.3
WS35507,2.2
WS35508,2.2
WS35509,2.3
WS35510,2.2
WS35511,2.3
WS35512,2.5
WS35513,2
WS35514,1.5
WS35515,2.2
WS35516,2.1
WS35517,2.4
WS35518,2.1
WS35519,1.6
WS35520,1.2
WS35521,1.4
WS35522,1.3
WS35523,1.4
WS35524,1.4
WS35525,1.4
WS35526,2.1
WS35527,2.6
WS35528,2.3
WS35529,3
WS35530,2.8
WS35531,2
WS35532,2.1
WS35533,2.1
WS35534,3
WS35535,2.7
WS35536,3.3
WS35537,3.3
WS35538,2.6
WS35539,3.5
WS35540,2.9
WS35541,3.3
WS35542,4
WS35543,3.4
WS35544,3.8
WS35545,3.3
WS35546,3.1
WS35547,3.4
WS35548,3.4
WS35549,2.5
WS35550,4.4
WS35551,3.1
WS35552,2.8
WS35553,3.4
WS35554,4.6
WS35555,3.1
WS35556,2.9
WS35557,3.7
WS35558,4.3
WS35559,4.6
WS35560,4.4
WS35561,3.8
WS35562,3.2
WS35563,3
WS35564,2.2
WS35565,2.2
WS35566,3.6
WS35567,4.8
WS35568,3
WS35569,2.6
WS35570,2.4
WS35571,3.6
WS35572,3.3
WS35573,3.5
WS35574,2.8
WS35575,2.6
WS35576,2.2
WS35577,2
WS35578,1.9
WS35579,1.2
WS35580,1.1
WS35581,1.2
WS35582,1.8
WS35583,1
WS35584,0.7
WS35585,1.1
WS35586,0.4
WS35587,0.9
WS35588,1.3
WS35589,1.1
WS35590,1.4
WS35591,1.4
WS35592,0.7
WS35593,0.1
WS35594,0.6
WS35595,1.4
WS35596,1.1
WS35597,1.7
WS35598,1.9
WS35599,1.5
WS35600,1.5
WS35601,1.6
WS35602,1.4
WS35603,1.5
WS35604,1.4
WS35605,1.4
WS35606,1.8
WS35607,2.1
WS35608,1.6
WS35609,1.4
WS35610,1.4
WS35611,1.7
WS35612,2
WS35613,2
WS35614,1.5
WS35615,1.4
WS35616,1.8
WS35617,2
WS35618,1.8
WS35619,1.4
WS35620,1.8
WS35621,2
WS35622,1.9
WS35623,1.8
WS35624,1.6
WS35625,1.6
WS35626,1.8
WS35627,1.9
WS35628,1.8
WS35629,1.8
WS35630,2.1
WS35631,2.2
WS35632,2.5
WS35633,2.4
WS35634,2.2
WS35635,2
WS35636,2.2
WS35637,2.3
WS35638,2.3
WS35639,2.4
WS35640,2.4
WS35641,2.5
WS35642,2.1
WS35643,1.1
WS35644,1.4
WS35645,2.6
WS35646,1.8
WS35647,1.4
WS35648,1.4
WS35649,1.8
WS35650,1
WS35651,1.6
WS35652,2.1
WS35653,1.9
WS35654,1.4
WS35655,1.3
WS35656,1.7
WS35657,1.3
WS35658,1.5
WS35659,1.8
WS35660,2.2
WS35661,1.8
WS35662,1.7
WS35663,1.5
WS35664,0.9
WS35665,0.9
WS35666,1.4
WS35667,1.4
WS35668,1.6
WS35669,1.6
WS35670,1.6
WS35671,1.4
WS35672,2
WS35673,2.1
WS35674,2.9
WS35675,2.9
WS35676,2.7
WS35677,2.3
WS35678,2.8
WS35679,3.5
WS35680,3.5
WS35681,4.1
WS35682,3.1
WS35683,3.5
WS35684,3.4
WS35685,3.3
WS35686,3.3
WS35687,3.2
WS35688,3.2
WS35689,3.7
WS35690,3.1
WS35691,3.2
WS35692,3.7
WS35693,4
WS35694,5.3
WS35695,3.4
WS35696,3.7
WS35697,3.8
WS35698,3.7
WS35699,3.2
WS35700,4.3
WS35701,3.7
WS35702,4.5
WS35703,4.3
WS35704,4.8
WS35705,4.2
WS35706,4.8
WS35707,4
WS35708,5.2
WS35709,4.3
WS35710,4.7
WS35711,4.7
WS35712,5.1
WS35713,5.6
WS35714,5.8
WS35715,5.3
WS35716,6.1
WS35717,5.3
WS35718,4.7
WS35719,5
WS35720,4.9
WS35721,6.3
WS35722,4.9
WS35723,5
WS35724,4.3
WS35725,3.5
WS35726,3.4
WS35727,2.9
WS35728,3.4
WS35729,3.2
WS35730,2.9
WS35731,2.4
WS35732,1.8
WS35733,2.1
WS35734,2.1
WS35735,2.8
WS35736,2.2
WS35737,2.1
WS35738,1.9
WS35739,2
WS35740,2.3
WS35741,2.5
WS35742,2.1
WS35743,1.8
WS35744,1.3
WS35745,1.3
WS35746,1.6
WS35747,1.9
WS35748,1.5
WS35749,1.6
WS35750,1.2
WS35751,1.5
WS35752,1.7
WS35753,1.6
WS35754,1
WS35755,1.2
WS35756,1.8
WS35757,1.9
WS35758,1.8
WS35759,1.8
WS35760,1.6
WS35761,1.3
WS35762,1.1
WS35763,1
WS35764,1.1
WS35765,1.2
WS35766,1.2
WS35767,1.5
WS35768,1.7
WS35769,1.8
WS35770,1.8
WS35771,1.6
WS35772,1.6
WS35773,1.7
WS35774,2.1
WS35775,1.9
WS35776,2.2
WS35777,2.5
WS35778,2.1
WS35779,2.2
WS35780,1.8
WS35781,2.2
WS35782,2
WS35783,2
WS35784,2.1
WS35785,1.8
WS35786,1.7
WS35787,1.5
WS35788,1.6
WS35789,1.6
WS35790,1.8
WS35791,1.8
WS35792,1.9
WS35793,1.6
WS35794,1.9
WS35795,1.8
WS35796,1.5
WS35797,1.4
WS35798,1.6
WS35799,2.5
WS35800,2.1
WS35801,1.9
